tweet_created_at,tweet_id_str,tweet_source,tweet_in_reply_to_status_id,tweet_in_reply_to_status_id_str,tweet_in_reply_to_user_id,tweet_in_reply_to_user_id_str,tweet_in_reply_to_screen_name,tweet_place_name,tweet_place_full_name,tweet_place_country_code,tweet_place_country,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,tweet_favorited,tweet_retweeted,tweet_possibly_sensitive,tweet_lang,tweet_truncated,tweet_quoted_status_id_str,user_id_str,user_name,user_screen_name,user_location,user_profile_location,user_description,user_url,user_entities,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favorites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributers_enabled,user_profile_image_url,user_default_profile,user_follow_request_sent,text_text,text_hashtags_count,text_symbols_count,text_user_mentions_count,text_urls_count,text_media_count
Mon Feb 12 05:05:05 +0000 2018,962915437880033000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,44316192,FOX Sports Asia,FOXSportsAsia,Asia,,Official Twitter account for FOX Sports Asia! Go to http://foxsportsasia.com for newsSNE_COMMA scoresSNE_COMMA editorials and more. Follow us at @FSAsiaLive for LIVE updates!,http://foxsportsasia.com,,FALSE,36268,277,481,Wed Jun 03 07:39:43 +0000 2009,,28800,Singapore,TRUE,TRUE,125506,en,,http://pbs.twimg.com/profile_images/805585202969858052/k3macs1e_normal.jpg,FALSE,,The Heel deal! Jurgen Klopp was in awe of his forward line following their sensational goals against @SouthamptonFC.SNE_LFSNE_LFIs there a better attack in the Premier Leagueâ“SNE_LFSNE_LFhttps://t.co/eM2y95eAYE,0,1,1,0,0
Mon Feb 12 05:06:49 +0000 2018,962915875224522000,Twitter for iPhone,9.63E+17,9.63E+17,9.21E+17,9.21E+17,mangelaron,Nashville,"Nashville, TN",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,272144633,ï¿½ï¿½Doug Simpson - Patriot ï¿½ï¿½Musicianï¿½ï¿½ï¿½,dugdadrummer,NashvilleSNE_COMMA TN,,ï¿½ï¿½Conservative constitutionalistï¿½ï¿½Proud USAF Vetï¿½ï¿½Musicianï¿½ï¿½Loyal American Patriotï¿½ï¿½God Bless President Trumpï¿½ï¿½God Bless the USAï¿½ï¿½ï¿½,,,FALSE,5390,4979,30,Fri Mar 25 22:51:23 +0000 2011,,,,TRUE,FALSE,3591,en,,http://pbs.twimg.com/profile_images/935972681291386887/4b6aIJmh_normal.jpg,TRUE,,@mangelaron @DonDonsmith007 Yes they most definitely are hypocrites!  We should go to the games and everyone take a knee while theyâ€™re playing in peaceful protest to all the woman who suffer abuse from the idiots!!!SNE_LFhttps://t.co/VUhx3PrZWi,0,1,2,0,0
Mon Feb 12 05:06:51 +0000 2018,962915884477140000,Twitter Web Client,9.63E+17,9.63E+17,164536190,164536190,TheKitchenista,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,22234483,Stephie Haynes,CrooklynMMA,From NY now in San Antonio TX,,Work: http://www.bloodyelbow.com / https://playbook.draftkings.com Insta: https://www.instagram.com/crooklyn949/ Follow @Ninjaneer1  #TheResistance #IMPEACH45,https://soundcloud.com/mma-nation/sets/three-amigos-podcast,,FALSE,26312,4258,645,Sat Feb 28 06:11:34 +0000 2009,,-28800,Pacific Time (US & Canada),FALSE,TRUE,121757,en,,http://pbs.twimg.com/profile_images/894330857334333440/0mpZEmgo_normal.jpg,FALSE,,@TheKitchenista Looks incredible either way. Fantastic Twitter. I've been stalking it for the last 40 minutes. I'm marriedSNE_COMMA but I'd love to tweet ya a few pics sometime.,0,0,1,0,0
Mon Feb 12 05:07:39 +0000 2018,962916085988249000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,837981504,All Things WSB-TV,AllThingsWSB,ATLSNE_COMMA GA,,Your connection to Atlanta eventsSNE_COMMA ABC primetimeSNE_COMMA and the best of our citySNE_COMMA all served fresh by @WSBTV! Snap: WSB-TV,http://wsbtv.com,,FALSE,11443,5090,223,Fri Sep 21 15:06:23 +0000 2012,,-18000,Eastern Time (US & Canada),TRUE,TRUE,42303,en,,http://pbs.twimg.com/profile_images/894617031932354560/21vqc4X4_normal.jpg,FALSE,,Teen victimSNE_COMMA witness in rape trial found dead https://t.co/hiDG47m6L1 https://t.co/vrywljVp3e,0,0,0,1,1
Mon Feb 12 05:07:59 +0000 2018,962916167793823000,Twitter for Android,9.63E+17,9.63E+17,9.37E+17,9.37E+17,Innocent_Wreck,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,41830045,JuliaAnnâ„¢,therealJuliaAnn,www.WomenByJuliaAnn.com,,http://JuliaAnnLive.com Text Me  http://DreamLover.com/JuliaAnn,http://www.JuliaAnnLive.com,,FALSE,519773,1311,2210,Fri May 22 15:12:16 +0000 2009,,-28800,Pacific Time (US & Canada),FALSE,TRUE,23313,en,,http://pbs.twimg.com/profile_images/962576524401496064/ZJ3X-mTb_normal.jpg,FALSE,,@Innocent_Wreck @AmericanIndigo1 @amandacarpenter That's right because if you forced a person that would be rape. So what does all your ramblings mean now?,0,0,3,0,0
Mon Feb 12 05:09:17 +0000 2018,962916494727360000,Vox Media,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,116016371,Levi Damien,LeviDamien,,,Editor In Chief/Lead Writer Silver & Black Pride of SB Nation NetworkSNE_COMMA Owner Thoughts From the Dark Side. Line stepper. People pleaser.,http://www.silverandblackpride.com,,FALSE,16122,415,513,Sat Feb 20 20:46:13 +0000 2010,,-28800,Pacific Time (US & Canada),TRUE,TRUE,54930,en,,http://pbs.twimg.com/profile_images/941924519173697536/bTqSe_vb_normal.jpg,FALSE,,Looks like #Raiders dodged a bullet by passing on Reuben FosterSNE_COMMA just arrested for Domestic Violence https://t.co/HQXts8LAFZ,1,0,0,1,0
Mon Feb 12 05:10:00 +0000 2018,962916675883499000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,495780767,HT Punjab,HTPunjab,ChandigarhSNE_COMMA India,,Hindustan Times Punjab â€” Latest News from PunjabSNE_COMMA its neighbourhoodSNE_COMMA and the Punjabi community around the worldSNE_LFhttp://www.punjab.ht,http://www.punjab.ht,,FALSE,55696,929,232,Sat Feb 18 09:28:17 +0000 2012,,19800,Chennai,TRUE,TRUE,83888,en,,http://pbs.twimg.com/profile_images/893493646703579136/Jc6oPkqU_normal.jpg,FALSE,,DGP forms SIT to probe Adarsh school Dalit teacher rape case @PunjabPoliceSNE_LFhttps://t.co/P7MpLiYdd9 https://t.co/tw0uAhtwfs,0,0,1,1,1
Mon Feb 12 05:12:38 +0000 2018,962917338789036000,Twitter for Android,9.63E+17,9.63E+17,16323656,16323656,nsui,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,16323656,NSUI,nsui,5 ASNE_COMMA Raisina RoadSNE_COMMA New Delhi,,Official handle of National Students' Union of India. Country's largest & most responsible student organization. NSUI Android app now available on play store.,http://www.nsui.in,,FALSE,134669,187,149,Wed Sep 17 04:19:44 +0000 2008,,19800,New Delhi,TRUE,TRUE,11442,en,,http://pbs.twimg.com/profile_images/716014034508623872/1pHGWbJy_normal.jpg,FALSE,,With a history of colluding with the British during the freedom struggleSNE_COMMA to carrying out the first terror attack in independent India of Mahatma GandhiSNE_COMMA the RSS has made no positive contributions to the nation whatsoever. SNE_LF#ApologiseRSS,1,0,0,0,0
Mon Feb 12 05:12:49 +0000 2018,962917386935504000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,254277011,Dave McKinley,DaveMcKinley2,BuffaloSNE_COMMA N.Y.,,Reporter for WGRZ-TV. Views are my own. Retweets and links are not endorsements. If you are abusive or call names you will be blocked. Dave.McKinley@wgrz.com,http://bit.ly/fctv4z,,FALSE,4964,905,129,Sat Feb 19 00:09:12 +0000 2011,,-21600,Central Time (US & Canada),TRUE,TRUE,19910,en,,http://pbs.twimg.com/profile_images/1248480844/McKinley_normal.jpg,TRUE,,Whelp...there goes that. #49ers linebacker Reuben Foster arrested on domestic violenceSNE_COMMA assault rifle allegations https://t.co/z2BGADiHa3 via @mercnews,1,1,1,0,0
Mon Feb 12 05:14:30 +0000 2018,962917807066292000,Twitter Web Client,9.63E+17,9.63E+17,34245009,34245009,indiatvnews,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,34245009,India TV,indiatvnews,India,,Indiaâ€™s most watched Hindi News Channel. Follow for latest/breaking News Alerts from all over the Globe. FB:http://www.FB.com/IndiaTVNews,https://www.indiatvnews.com,,FALSE,504484,21,955,Wed Apr 22 11:26:34 +0000 2009,,19800,New Delhi,FALSE,TRUE,355051,en,,http://pbs.twimg.com/profile_images/438346326007234560/YyvWcpAf_normal.jpeg,FALSE,,I was travelling in crowded bus when a man sitting next to me masturbated. I was left stunned but then I made a video of the incident &amp; posted it on social media to make people aware of the incident.People don't even consider something like this a form of sexual harassment:Victim https://t.co/fahZIyUDEi,0,0,0,0,1
Mon Feb 12 05:16:52 +0000 2018,962918403550965000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,117442705,ITV Granada Reports,GranadaReports,NW England & IOM,,The ITV regional news programme covering the North West of England and the Isle of ManSNE_COMMA plus our politics and current affairs programme The Granada Debate.,http://itv.com/granada,,FALSE,279292,12092,872,Thu Feb 25 15:43:11 +0000 2010,,0,London,TRUE,TRUE,43437,en,,http://pbs.twimg.com/profile_images/3105979534/17bab587f151975ca4ae9f6a1cab7c56_normal.png,FALSE,,Patrols stepped up as police hunt man who tried to rape 10 year old girl in #Openshaw https://t.co/xYru7SZvrC https://t.co/oY6YRfFb8y,1,0,0,1,1
Mon Feb 12 05:18:01 +0000 2018,962918693515808000,Buffer,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,414946220,scroll.in,scroll_in,,,India's leading independent source of newsSNE_COMMA analysis and culture.,http://scroll.in,,FALSE,165380,83,1163,Thu Nov 17 18:03:25 +0000 2011,,19800,Mumbai,TRUE,TRUE,157070,en,,http://pbs.twimg.com/profile_images/910131775820591104/m3yXSmhX_normal.jpg,FALSE,,Opinion: Itâ€™s no coincidence that Jammu attack came a day after #AfzalGuruâ€™s death anniversary https://t.co/g0DVEboN6u https://t.co/HKC9zccV3C,1,1,0,0,1
Mon Feb 12 05:18:40 +0000 2018,962918856330129000,SnappyTV.com,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,240649814,TIMES NOW,TimesNow,India,,Times Now is Indiaâ€™s most watched English news channel. Follow us for breaking news & updates.,http://www.timesnownews.com,,FALSE,8366215,315,4360,Thu Jan 20 12:17:23 +0000 2011,,19800,New Delhi,TRUE,TRUE,260681,en,,http://pbs.twimg.com/profile_images/548508720888442881/T4tYT9xR_normal.jpeg,FALSE,,We are sorry that some of our jawans had to sacrifice their lives in the terror attack. Terrorism is a war on civilian societiesSNE_COMMA says Ram MadhavSNE_COMMA BJP national general secretary https://t.co/hziHSgQn8t,0,0,0,0,1
Mon Feb 12 05:20:00 +0000 2018,962919192876933000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,33529614,WTTE FOX 28,fox28columbus,ColumbusSNE_COMMA OH,,Following newsSNE_COMMA weatherSNE_COMMA and traffic around Central Ohio and beyond!,http://www.myfox28columbus.com,,FALSE,43919,4943,649,Mon Apr 20 14:31:35 +0000 2009,,-18000,Quito,TRUE,TRUE,120912,en,,http://pbs.twimg.com/profile_images/906251420524920832/YXvscAXq_normal.jpg,FALSE,,Cops shootSNE_COMMA kill domestic violence suspect after conflict in the Hilltop https://t.co/MJcm5AjjDM https://t.co/X6nOcRjvOo,0,0,0,1,1
Mon Feb 12 05:20:45 +0000 2018,962919383596113000,Twitter for iPhone,,,,,,Las Vegas,"Las Vegas, NV",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,254322984,Abbey LeeAnn,ATrixxxxxx,Las VegasSNE_COMMA NV,,SC:abbeyl3e,http://Instagram.com/Ab8eyl3e,,FALSE,1497,517,8,Sat Feb 19 02:25:54 +0000 2011,,-32400,Alaska,TRUE,FALSE,20784,en,,http://pbs.twimg.com/profile_images/957868202289086464/PDlMz5uG_normal.jpg,FALSE,,Me and Riley swear someone is stalking me and her only advice is to put my pepper spray on my keys... that ain't gonna stop anyoneï¿½ï¿½â€â™€ï¸,0,0,0,0,0
Mon Feb 12 05:20:46 +0000 2018,962919385882017000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,123125728,Bridget Naso,BridgetNaso,San Diego,,NBC San Diego Anchor and Military Reporter,http://nbc7.com,,FALSE,3022,961,97,Mon Mar 15 02:45:02 +0000 2010,,-28800,Pacific Time (US & Canada),FALSE,TRUE,7148,en,,http://pbs.twimg.com/profile_images/441289484563263488/P30niP_-_normal.jpeg,TRUE,,Confirmed cyber attack during opening ceremony #NBC7 https://t.co/37uVdO7acx,1,0,0,1,0
Mon Feb 12 05:22:24 +0000 2018,962919798417100000,Twitter for Android,9.63E+17,9.63E+17,1447229486,1447229486,funnypanJa,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,4421977275,Katelyn Burns,transscribe,Maine,,JournalistSNE_COMMA feministSNE_COMMA parent. Bylines: WaPoSNE_COMMA VICESNE_COMMA PlayboySNE_COMMA Rewire. Millennier Than Thou. Soccer lady. Not a trans activist. She/her,http://patreon.com/katelynburns,,FALSE,14352,1183,240,Wed Dec 09 02:32:13 +0000 2015,,-18000,Eastern Time (US & Canada),FALSE,TRUE,85439,en,,http://pbs.twimg.com/profile_images/945985883412533249/tQ1OfWLf_normal.jpg,FALSE,,@funnypanJa In that person's caseSNE_COMMA repeated attempts at apologies have been used as evidence of SNE_QUOTEcontinued harassmentSNE_QUOTE,0,0,1,0,0
Mon Feb 12 05:25:47 +0000 2018,962920646576672000,Facebook,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,89207192,Rosa A. Clemente,rosaclemente,the whirlwind,,1st Black Puerto Rican/Afro-Latina to run for Vice-President(Green Party)SNE_COMMABronx BornSNE_COMMA soon Dr. ClementeSNE_COMMAOrganizerSNE_COMMALecturerSNE_COMMAJournalistSNE_COMMA lover of Hip Hop culture,http://www.rosaclemente.net,,FALSE,20830,1783,474,Wed Nov 11 15:22:01 +0000 2009,,-18000,America/New_York,TRUE,TRUE,29841,en,,http://pbs.twimg.com/profile_images/950632552099794944/vAqssItO_normal.jpg,FALSE,,Retweeted Teresita Ayala (@lahtere):SNE_LFSNE_LFMSNBC Commentator: Donald Trump 'The Commander-In-Chief of Rape Culture'... https://t.co/JFgOIs6Ip3,0,0,1,1,0
Mon Feb 12 05:27:26 +0000 2018,962921065742852000,Twitter for iPhone,9.63E+17,9.63E+17,1494835716,1494835716,AIIAmericanGirI,Maine,"Maine, USA",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,252615715,Best_ME_Dimples,207_Melissa,Gorham Maine ,,Happily married to my soulmate 11.11.11 â¤ï¸ Lifetime Maine Resident. Proud to be an American ï¿½ï¿½,,,FALSE,1959,2243,31,Tue Feb 15 15:17:59 +0000 2011,,,,TRUE,FALSE,33945,en,,http://pbs.twimg.com/profile_images/954037962408423424/JQSzVMfy_normal.jpg,FALSE,,@AIIAmericanGirI @true_pundit Please stop speaking u sick lunatic! Creepy uncle joe can barely keep his hands off YOUNG girls and enjoyed groping very publicly while he was VP and no one had the nerve to speak up to him. So suddenly he is SJW with domesti,0,1,2,0,0
Mon Feb 12 05:28:38 +0000 2018,962921367183282000,Buffer,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,414946220,scroll.in,scroll_in,,,India's leading independent source of newsSNE_COMMA analysis and culture.,http://scroll.in,,FALSE,165384,83,1164,Thu Nov 17 18:03:25 +0000 2011,,19800,Mumbai,TRUE,TRUE,157069,en,,http://pbs.twimg.com/profile_images/910131775820591104/m3yXSmhX_normal.jpg,FALSE,,Jammu: Army begins clearing operation at #Sunjuwan camp after militant attack https://t.co/IIJ7iZlO04 https://t.co/ZchiiHBM1Q,1,0,0,1,1
Mon Feb 12 05:30:06 +0000 2018,962921734096736000,Sprout Social,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,537645111,MUNCHIES,munchies,BrooklynSNE_COMMA NY,,Food by @VICE. Pitch us at munchies@munchies.tv.,http://munchies.tv,,FALSE,95858,618,1284,Mon Mar 26 21:02:20 +0000 2012,,-18000,Eastern Time (US & Canada),TRUE,TRUE,31982,en,,http://pbs.twimg.com/profile_images/780508003065790468/kIaqysFW_normal.jpg,FALSE,,Federal lawsuits suggest Applebee'sSNE_COMMA IHOP are hotbeds of sexual harassment https://t.co/6MIoD6UTGt https://t.co/96fg5p2kqg,0,0,0,1,1
Mon Feb 12 05:30:15 +0000 2018,962921771795189000,trueAnthem,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,14268564,11Alive News,11AliveNews,Atlanta,,Top stories and news from 11Alive - WXIA-TV Atlanta,http://www.11alive.com/,,FALSE,380915,2715,2151,Mon Mar 31 19:05:00 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,TRUE,280523,en,,http://pbs.twimg.com/profile_images/951565132810915840/2A0aeKDv_normal.jpg,FALSE,,PyeongChang hit with cyber attack during Opening Ceremony https://t.co/apfswxNGkd https://t.co/0t8K4ZgcNl,0,0,0,1,1
Mon Feb 12 05:31:09 +0000 2018,962921999411671000,Twitter for iPhone,9.63E+17,9.63E+17,793325971,793325971,journoaman,Noida,"Noida, India",IN,India,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,793325971,Amandeep Singh,journoaman,New DelhiSNE_COMMA Delhi,,#journo #foodie #doonwala,https://www.facebook.com/amandeepsingh1991,,FALSE,834,1189,26,Fri Aug 31 07:35:59 +0000 2012,,19800,New Delhi,TRUE,FALSE,8373,en,,http://pbs.twimg.com/profile_images/942378059226685440/i7ygslkI_normal.jpg,FALSE,,I was travelling in crowded bus when a man sitting next to me masturbated. I was left stunned but then I made a video of the incident &amp; posted it on social media to make people aware of the incident.People don't even consider something like this a form of sexual harassment:Victim https://t.co/2vlu4aycMu,0,0,0,0,1
Mon Feb 12 05:32:04 +0000 2018,962922228454215000,trueAnthem,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,21091954,KTLA 5 Morning News,KTLAMorningNews,Los Angeles,,This is the official KTLA 5 Morning News Twitter account. Watch weekdays 4 a.m. to 11 a.m. and weekends 6 a.m. to 11 a.m.,http://ktla.com,,FALSE,140691,206,1338,Tue Feb 17 14:22:35 +0000 2009,,-28800,Pacific Time (US & Canada),FALSE,TRUE,32286,en,,http://pbs.twimg.com/profile_images/809850132355108864/SvAmGfWe_normal.jpg,FALSE,,Pastor Accused of Sexual Assault of Minor at Covina Hotel Posts $280K Bail After Turning Himself In https://t.co/U4udkiclvY https://t.co/Ag9KvyW0ZQ,0,1,0,0,1
Mon Feb 12 05:34:36 +0000 2018,962922865745113000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,25203361,ROSIE,Rosie,NY,,THE UNIMAGINABLE,http://www.rosie.com,,FALSE,1113133,33867,7195,Thu Mar 19 01:08:50 +0000 2009,,-18000,Eastern Time (US & Canada),FALSE,TRUE,73289,en,,http://pbs.twimg.com/profile_images/958071669708476417/MmmenT3C_normal.jpg,FALSE,,HOW MEN - LIKE TRUMP - SILENCE WOMEN - TO KEEP THEIR IMAGE - TO STAY OUT OF JAIL - BECAUSE THEY CAN - Michigan Teenager Expected to Testify at Rape Trial Is Found Dead https://t.co/0sQz7WXxti,0,1,0,0,0
Mon Feb 12 05:34:51 +0000 2018,962922932413648000,Twitter for iPhone,,,,,,New Rochelle,"New Rochelle, NY",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,611416380,Slim Pun,Oscizzus,,,LegendaryÂ®,http://smarturl.it/TheXYZ,,FALSE,626,230,6,Mon Jun 18 03:05:54 +0000 2012,,-18000,Eastern Time (US & Canada),TRUE,FALSE,40722,en,,http://pbs.twimg.com/profile_images/952355336572170240/ZLXVD7bM_normal.jpg,FALSE,,I stopped using social media because itâ€™s toxic and addicting and I spend too much time stalking old lovers of mine. Shit just gets to my head and hinders me creatively.,0,0,0,0,0
Mon Feb 12 05:35:03 +0000 2018,962922980627054000,Hootsuite,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,2467720274,Shareblue Media,Shareblue,,,We tell real-world stories to give voice to the heroes fighting for American values. Join us at https://www.facebook.com/shareblue,http://shareblue.com,,FALSE,68206,1248,1136,Mon Apr 28 13:02:28 +0000 2014,,-18000,Eastern Time (US & Canada),FALSE,TRUE,52693,en,,http://pbs.twimg.com/profile_images/902983367171428352/qUAsB6BZ_normal.jpg,FALSE,,GOP candidate and Trump ally Paul Nehlen hit with global backlash for racist attack on Meghan Markle â€” and his response was just as disgusting https://t.co/8SG7cBilDY,0,1,0,0,0
Mon Feb 12 05:41:28 +0000 2018,962924595266416000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,97459853,Farrah Fazal,FarrahFazal,,,Investigative Reporter @KSTP SNE_QUOTESignalSNE_QUOTE #Immigration/#Diverse Comm/ #Terrorism Storyteller. #Border Reporter. #Ferguson farrahfazal@gmail.com RTs not endorsements,https://m.facebook.com/farrahfazaljournalist/,,FALSE,7537,7492,404,Thu Dec 17 15:03:44 +0000 2009,,-21600,Central Time (US & Canada),TRUE,TRUE,89926,en,,http://pbs.twimg.com/profile_images/520037923446456320/ytsydJV-_normal.jpeg,FALSE,,Former Cato employees describe years of harassment https://t.co/YYwkGWHdHL via @politico,0,0,1,1,0
Mon Feb 12 05:42:06 +0000 2018,962924753609678000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.63E+17,247366961,Ben O'Hara-Byrne,Ben_oharabyrne,VictoriaSNE_COMMA British Columbia,,Anchor/Producer at @CHEK_NewsSNE_COMMA Edward R. Murrow and RTDNA award winnerSNE_COMMA opinions are personalSNE_COMMA retweets are not endorsements,http://benohara.weebly.com,,FALSE,2140,1028,102,Fri Feb 04 17:07:05 +0000 2011,,0,London,FALSE,TRUE,19294,en,,http://pbs.twimg.com/profile_images/833360670250803200/HBf2d_rd_normal.jpg,TRUE,,â€œI think what youâ€™re seeing now is an attack on the enlightenment â€” and enlightenment documents like the Constitution â€” by adversaries trying to create a post-truth society. And thatâ€™s a direct threat to the foundations of our current civilization.SNE_QUOTE https://t.co/O7YDUUJtmB,0,1,0,0,0
Mon Feb 12 05:42:06 +0000 2018,962924755249659000,Twitter for iPhone,,,,,,Fareham,"Fareham, England",GB,United Kingdom,FALSE,0,0,FALSE,FALSE,,en,TRUE,,55676741,Between Heaven & Woolworths,LUBOttom,,,Card carrying Labour member. Disability History nerd. Elite scrounger & politics of envy fan. Hypothermic snowflake. Merda taurorum animas conturbit.,http://bottomface.com/,,FALSE,3858,1846,98,Fri Jul 10 21:59:50 +0000 2009,,0,London,TRUE,FALSE,119849,en-gb,,http://pbs.twimg.com/profile_images/915122891808796672/G0afjPOS_normal.jpg,FALSE,,Fuck meSNE_COMMA just found another transphobic cuckoo in the nest. Why do they see trans rights as an awesome threat? Even if they don't think trans women are womenSNE_COMMA why prioritise an attack on these women? IDGI.,0,0,0,0,0
Mon Feb 12 05:42:28 +0000 2018,962924846190678000,Twitter for iPhone,,,,,,Philadelphia,"Philadelphia, PA",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,3044856006,Kai Davis,KaiDavisPoet,,,Poet. International Poetry Slam Champion. Organizer @ The Philly Pigeon. Editor @ Apiary Mag. â€˜17 Leeway Transformation Award Recipient. book.kaidavis@gmail.com,http://kaidavispoetry.com,,FALSE,5303,713,60,Thu Feb 26 22:49:39 +0000 2015,,,,TRUE,FALSE,5662,en,,http://pbs.twimg.com/profile_images/962879933243633664/Th-rbwqr_normal.jpg,TRUE,,Beating stalking and harassing multiple women over the course of at least 8 years isnâ€™t a mistake lmao yâ€™all are so weird. Just say you donâ€™t care that Chris Brown is abusive because you like his music.,0,0,0,0,0
